seed,disease,kg,condition,model,shuffle,pool_size,positive_letter,rank,reciprocal_rank,hit@1,hit@3,hit@5,parsed,error,pos_basis,pos_agreement,pos_confidence,pos_rationale,frac_basis_kg,mean_confidence
2,Chorea associated with Huntington's disease,none,no_kg,llama3.1:8b,0,8,D,3,0.3333333333333333,0,1,1,1,,prior,insufficient,4.0,"Given its known efficacy in other movement disorders, Drug-8 might be a plausible candidate for chorea associated with Huntington's disease.",0.75,2.25
2,Chorea associated with Huntington's disease,none,no_kg,llama3.1:8b,1,8,C,6,0.16666666666666666,0,0,0,1,,kg,conflicting,2.0,"The knowledge graph suggests a mechanistic link between Drug-8 and Huntington's disease, but this is conflicting with my understanding of its pharmacological properties.",0.625,2.25
2,Chronic thromboembolic pulmonary hypertension,none,no_kg,llama3.1:8b,0,8,C,5,0.2,0,0,1,1,,kg,insufficient,2.0,No direct mechanistic link is provided between Drug-7 and CTEPH.,0.75,3.125
2,Chronic thromboembolic pulmonary hypertension,none,no_kg,llama3.1:8b,1,8,F,6,0.16666666666666666,0,0,0,1,,prior,insufficient,5.0,"Drug-7 has off-target effects that could potentially benefit patients with chronic thromboembolic pulmonary hypertension, but there's no direct evidence to support its use.",0.7142857142857143,3.0
2,Indolent systemic mastocytosis,none,no_kg,llama3.1:8b,0,8,C,5,0.2,0,0,1,1,,kg,insufficient,1.0,The KG provides limited information on Drug-8's mechanism of action and its potential relevance to Indolent systemic mastocytosis.,0.875,2.0
2,Indolent systemic mastocytosis,none,no_kg,llama3.1:8b,1,8,B,4,0.25,0,0,1,1,,kg,conflicting,2.0,"The knowledge graph suggests a mechanistic link for Drug-8 to Indolent systemic mastocytosis, but I'm uncertain about the accuracy of this association given conflicting evidence.",0.625,2.25
2,EGPA (expanded),none,no_kg,llama3.1:8b,0,8,B,6,0.16666666666666666,0,0,0,1,,prior,insufficient,4.0,Drug-8's mechanism of action is not clearly linked to EGPA treatment.,0.75,3.0
2,EGPA (expanded),none,no_kg,llama3.1:8b,1,8,G,6,0.16666666666666666,0,0,0,1,,prior,insufficient,1.0,There is no clear evidence or mechanistic link to support using Drug-8 for EGPA treatment.,0.625,1.875
2,Invasive fungal infections pediatric ≥2yr,none,no_kg,llama3.1:8b,0,8,G,7,0.14285714285714285,0,0,0,1,,kg,insufficient,2.0,The knowledge graph reports a link to Drug-4 -> target but does not provide sufficient information about its pathway or disease association.,0.5,3.0
2,Invasive fungal infections pediatric ≥2yr,none,no_kg,llama3.1:8b,1,8,F,4,0.25,0,0,1,1,,prior,insufficient,3.0,"I am uncertain about Drug-4's efficacy against invasive fungal infections due to lack of relevant evidence; however, it has been used in other antifungal treatments.",0.875,2.375
2,PKU expanded to ≥12yr,none,no_kg,llama3.1:8b,0,8,D,2,0.5,0,1,1,1,,kg,insufficient,3.0,"Drug-8 has a mechanistic link to DOID:9281 via the 'cancer' pathway, but this association is not strongly supported by direct evidence.",0.75,3.0
2,PKU expanded to ≥12yr,none,no_kg,llama3.1:8b,1,8,D,5,0.2,0,0,1,1,,kg,insufficient,2.0,There is no clear mechanistic link to PKU from Drug-8's association with the PI3K/AKT pathway.,0.875,3.0
2,Nephrotic syndrome,none,no_kg,llama3.1:8b,0,8,B,1,1.0,1,1,1,1,,kg,consistent,4.0,Mechanistic link: Drug-1 -> PI3K/AKT pathway -> podocyte function -> Nephrotic syndrome,0.875,3.125
2,Nephrotic syndrome,none,no_kg,llama3.1:8b,1,8,F,1,1.0,1,1,1,1,,both,consistent,4.0,"Drug-1 has a mechanistic link to Nephrotic syndrome through its action on the VEGFA pathway, which is implicated in kidney disease.",0.875,1.75
2,HR+/HER2- node-positive high-risk early breast cancer,none,no_kg,llama3.1:8b,0,8,A,4,0.25,0,0,1,1,,kg,conflicting,1.0,"The KG links Drug-7 to the PIK3CA pathway but also shows an association with a different pathway; however, the latter may be due to annotation noise",0.75,1.75
2,HR+/HER2- node-positive high-risk early breast cancer,none,no_kg,llama3.1:8b,1,8,E,5,0.2,0,0,1,1,,prior,insufficient,2.0,"My pharmacological knowledge indicates that Drug-7 has some potential as an anti-cancer agent, but there's no KG evidence.",0.375,2.125
2,Retinopathy of prematurity,none,no_kg,llama3.1:8b,0,8,D,5,0.2,0,0,1,1,,prior,conflicting,1.0,"Knowledge graph suggests a link to angiogenesis, but my prior knowledge suggests a weaker connection.",0.5,2.125
2,Retinopathy of prematurity,none,no_kg,llama3.1:8b,1,8,B,3,0.3333333333333333,0,1,1,1,,prior,insufficient,4.0,"Based on prior knowledge of similar drugs and their mechanisms, Drug-7 may have potential against ROP.",0.625,2.625
2,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.1:8b,0,8,H,8,0.125,0,0,0,1,,kg,insufficient,1.0,There is limited knowledge-graph evidence supporting Drug-6's plausibility for this disease.,0.75,2.625
2,Agitation associated with Alzheimer's dementia,none,no_kg,llama3.1:8b,1,8,A,3,0.3333333333333333,0,1,1,1,,kg,consistent,4.0,Drug-6 is linked to the GSK3β pathway which is implicated in neurodegenerative diseases like Alzheimer's.,0.625,2.75
2,LDL-C elevation in statin-intolerant dyslipidemia,none,no_kg,llama3.1:8b,0,8,H,8,0.125,0,0,0,1,,prior,insufficient,1.0,"Based on pharmacological knowledge, Drug-8 may not be suitable for treating statin-intolerant dyslipidemia.",0.75,2.375
2,LDL-C elevation in statin-intolerant dyslipidemia,none,no_kg,llama3.1:8b,1,8,G,8,0.125,0,0,0,1,,kg,insufficient,2.0,There is no evidence provided for Drug-8's mechanistic links to the disease.,0.75,2.5
2,First-line anemia in lower-risk MDS,none,no_kg,llama3.1:8b,0,8,B,5,0.2,0,0,1,1,,kg,conflicting,4.0,"KG association to 'Wnt signaling pathway', which may be counterproductive given prior knowledge on anemia treatment.",0.875,2.75
2,First-line anemia in lower-risk MDS,none,no_kg,llama3.1:8b,1,8,B,5,0.2,0,0,1,1,,kg,insufficient,4.0,"No direct evidence is provided for Drug-8, but its mechanism of action as an mTOR inhibitor could potentially impact the PI3K/AKT pathway.",0.75,2.375
2,"Crohn's disease (moderate-severe, refractory)",none,no_kg,llama3.1:8b,0,8,C,7,0.14285714285714285,0,0,0,1,,kg,insufficient,1.0,No mechanistic links were found between Drug-7 and the pathways involved in Crohn's disease.,0.625,2.125
2,"Crohn's disease (moderate-severe, refractory)",none,no_kg,llama3.1:8b,1,8,E,4,0.25,0,0,1,1,,kg,conflicting,3.0,"Drug-7 is linked to the Wnt signaling pathway (associated with various diseases, including inflammatory bowel disease), but the evidence does not strongly support its relevance to Crohn's disease.",0.625,2.375
2,COVID-19 in severe renal impairment/dialysis,none,no_kg,llama3.1:8b,0,8,C,1,1.0,1,1,1,1,,both,consistent,4.0,Drug-8 has a mechanistic link to COVID-19 in severe renal impairment/dialysis through the 'inflammation' pathway.,0.5,2.25
2,COVID-19 in severe renal impairment/dialysis,none,no_kg,llama3.1:8b,1,8,D,6,0.16666666666666666,0,0,0,1,,kg,insufficient,1.0,"Mechanistic link: Drug-8 -> inflammatory response pathway -> COVID-19; however, its relevance to severe renal impairment/dialysis is uncertain.",0.625,1.875
2,MASH with fibrosis,none,no_kg,llama3.1:8b,0,8,F,7,0.14285714285714285,0,0,0,1,,kg,insufficient,1.0,The KG provides very sparse and indirect connections between Drug-8 and the disease; this makes it difficult to assess its mechanistic plausibility.,0.5,2.625
2,MASH with fibrosis,none,no_kg,llama3.1:8b,1,8,E,5,0.2,0,0,1,1,,prior,insufficient,1.0,"No information provided by the knowledge graph, and its mechanism does not directly suggest relevance to MASH with fibrosis.",0.625,1.875
2,Pancreatic NET,none,no_kg,llama3.1:8b,0,8,H,8,0.125,0,0,0,1,,kg,insufficient,1.0,Lack of evidence from the knowledge graph; unclear mechanistic link between Drug-8 and Pancreatic NET.,0.625,2.375
2,Pancreatic NET,none,no_kg,llama3.1:8b,1,8,H,8,0.125,0,0,0,1,,kg,insufficient,2.0,There are no clear mechanistic links reported in the knowledge graph for Drug-8.,0.625,3.25
2,Retinal vein occlusion,none,no_kg,llama3.1:8b,0,8,C,4,0.25,0,0,1,1,,kg,insufficient,2.0,"The KG provides a weak link between Drug-8 and the disease pathway; however, our prior knowledge does not support this association.",0.75,1.875
2,Retinal vein occlusion,none,no_kg,llama3.1:8b,1,8,F,5,0.2,0,0,1,1,,kg,conflicting,3.0,"Drug-8 has a mechanistic link to VEGF signaling (a known pathway in retinal vein occlusion) through its inhibition of PDGFRbeta, but this is conflicting with the knowledge graph's depiction of Drug-6 as having a similar mechanism.",0.5,2.625
2,Cerebral folate transport deficiency,none,no_kg,llama3.1:8b,0,8,G,2,0.5,0,1,1,1,,both,consistent,4.0,Drug-1 has a mechanistic link to Folate transporters -> Transport of folate and its derivatives -> Cerebral folate transport deficiency,0.625,2.25
2,Cerebral folate transport deficiency,none,no_kg,llama3.1:8b,1,8,C,1,1.0,1,1,1,1,,kg,consistent,5.0,Drug-3 has a mechanistic link to a relevant pathway associated with Cerebral folate transport deficiency.,0.5,2.25
2,ILD-associated pulmonary hypertension,none,no_kg,llama3.1:8b,0,8,F,7,0.14285714285714285,0,0,0,1,,kg,insufficient,2.0,"There are no clear mechanistic links from the knowledge graph, but Drug-3 has some potential based on its pharmacological properties.",0.75,2.375
2,ILD-associated pulmonary hypertension,none,no_kg,llama3.1:8b,1,8,F,6,0.16666666666666666,0,0,0,1,,kg,insufficient,1.0,"The KG reports Drug-3 as having mechanistic links to various pathways, but there is limited evidence to link it directly to ILD-associated pulmonary hypertension.",0.625,1.875
2,Indolent systemic mastocytosis (EMA),none,no_kg,llama3.1:8b,0,8,F,4,0.25,0,0,1,1,,kg,conflicting,2.0,"Knowledge graph reports Drug-8 -> JAK (involved in mast cell signaling) -> disease, but also notes conflicting evidence regarding its efficacy.",0.5,2.125
2,Indolent systemic mastocytosis (EMA),none,no_kg,llama3.1:8b,1,8,B,1,1.0,1,1,1,1,,kg,consistent,5.0,"Drug-8 is reported to target the mTOR pathway, which has mechanistic links to ISM, making it a promising candidate for repurposing.",0.875,2.875
2,CRSwNP (eosinophilic chronic rhinosinusitis with nasal polyps),none,no_kg,llama3.1:8b,0,8,D,3,0.3333333333333333,0,1,1,1,,kg,insufficient,2.0,"Knowledge graph reports a connection between Drug-8 and the NF-kappa B signaling pathway, which is relevant to CRSwNP; however, it's not strong.",0.75,2.0
2,CRSwNP (eosinophilic chronic rhinosinusitis with nasal polyps),none,no_kg,llama3.1:8b,1,8,E,5,0.2,0,0,1,1,,both,consistent,4.0,Association with eosinophilic pathways and known anti-inflammatory effects make it a plausible candidate for treating CRSwNP.,0.875,2.5
2,Chronic hepatitis B (pediatric),none,no_kg,llama3.1:8b,0,8,A,3,0.3333333333333333,0,1,1,1,,kg,insufficient,2.0,Limited knowledge graph evidence (Drug-8 -> unknown target -> unclear pathway -> Hepatitis B) prevents confident ranking.,0.625,2.375
2,Chronic hepatitis B (pediatric),none,no_kg,llama3.1:8b,1,8,C,4,0.25,0,0,1,1,,kg,conflicting,2.0,"The KG suggests Drug-8's involvement in a pathway related to CHB, but this conflicts with prior knowledge that it is primarily used for another indication.",0.75,2.625
2,HoFH in children,none,no_kg,llama3.1:8b,0,8,C,5,0.2,0,0,1,1,,kg,insufficient,1.0,No direct evidence from the knowledge graph supporting a mechanistic link to HoFH treatment.,0.875,1.75
2,HoFH in children,none,no_kg,llama3.1:8b,1,8,A,6,0.16666666666666666,0,0,0,1,,kg,conflicting,2.0,Association with a different pathway (lipid metabolism) and no clear connection to HoFH in children.,0.75,2.5
2,Biliary tract cancer 1L,none,no_kg,llama3.1:8b,0,8,G,7,0.14285714285714285,0,0,0,1,,prior,insufficient,1.0,No known implications for biliary tract cancer were found in the literature or pharmacological knowledge,0.75,2.5
2,Biliary tract cancer 1L,none,no_kg,llama3.1:8b,1,8,A,6,0.16666666666666666,0,0,0,1,,kg,insufficient,1.0,Sparse and indirect association in the KG,0.625,2.375
2,Diabetic retinopathy/DME (EMA Mar+May 2026),none,no_kg,llama3.1:8b,0,8,G,7,0.14285714285714285,0,0,0,1,,kg,consistent,1.0,"Drug-8 targets pathways associated with Diabetic Retinopathy/DME (DOID:8947) in the knowledge graph, but this is a weak and indirect mechanistic link.",0.625,2.75
2,Diabetic retinopathy/DME (EMA Mar+May 2026),none,no_kg,llama3.1:8b,1,8,F,7,0.14285714285714285,0,0,0,1,,kg,insufficient,1.0,Limited knowledge graph evidence and no clear mechanistic link to Diabetic retinopathy/DME.,0.75,2.0
2,Spinal muscular atrophy (pediatric expansion),none,no_kg,llama3.1:8b,0,8,A,6,0.16666666666666666,0,0,0,1,,prior,insufficient,2.0,"Drug-8 has a pharmacological profile that could be beneficial for SMA patients, but the connection is not supported by strong evidence.",0.5,2.375
2,Spinal muscular atrophy (pediatric expansion),none,no_kg,llama3.1:8b,1,8,A,2,0.5,0,1,1,1,,prior,insufficient,3.0,"While there is no direct evidence in the knowledge graph, my pharmacological knowledge suggests that Drug-8 could potentially be repurposed for Spinal muscular atrophy (pediatric expansion) due to its mechanism of action.",0.625,2.25
2,High LDL-C with increased CV risk (expanded),none,no_kg,llama3.1:8b,0,8,C,6,0.16666666666666666,0,0,0,1,,kg,insufficient,3.0,No direct association is shown between Drug-8 and the disease in question within the KG.,0.75,2.875
2,High LDL-C with increased CV risk (expanded),none,no_kg,llama3.1:8b,1,8,C,8,0.125,0,0,0,1,,prior,insufficient,1.0,Given no evidence or pharmacological information to assess Drug-8's plausibility for treating High LDL-C with increased CV risk.,0.625,2.375
2,Polycythaemia vera and essential thrombocytopenia,none,no_kg,llama3.1:8b,0,8,B,1,1.0,1,1,1,1,,both,consistent,5.0,Drug-1 is linked to JAK2/STAT5 pathway through KG evidence and aligns with known role of JAK inhibitors in managing myeloproliferative neoplasms.,0.625,2.0
2,Polycythaemia vera and essential thrombocytopenia,none,no_kg,llama3.1:8b,1,8,F,2,0.5,0,1,1,1,,prior,insufficient,3.0,"While no KG evidence is provided, prior knowledge suggests that JAK1 inhibitors may have some efficacy in treating PV/ET",0.875,2.0
2,Hidradenitis suppurativa,none,no_kg,llama3.1:8b,0,8,G,5,0.2,0,0,1,1,,kg,conflicting,1.0,"The KG shows Drug-6 associated with inflammation, but this is conflicting with prior knowledge that suggests its use as an immunosuppressant.",0.625,1.75
2,Hidradenitis suppurativa,none,no_kg,llama3.1:8b,1,8,E,2,0.5,0,1,1,1,,prior,insufficient,3.0,"While I know some anti-inflammatory drugs can be effective for acne-like symptoms, the lack of knowledge graph evidence makes this choice uncertain.",0.75,1.875
2,Acute HCV pediatric,none,no_kg,llama3.1:8b,0,8,E,2,0.5,0,1,1,1,,prior,insufficient,3.0,"While there's no direct KG evidence for Drug-8 and HCV, it's a reasonable candidate given its mechanism of action.",0.625,3.25
